road_name,latitude,longitude,radius
PIGDON STREET,-37.7824613905,144.975992587,0.05
WARRICK STREET,-37.776083615,144.933656124,0.05
WEST END LANE,-37.812836561,144.951279279,0.05
WEST END LANE,-37.812723655,144.95167986450002,0.05
MARKET STREET,-37.791208676,144.924922291,0.05
MARKET STREET,-37.7910105765,144.9252434765,0.05
UNNAMED,-37.808979089,144.928241843,0.05
UNNAMED,-37.808937117166664,144.92773290233333,0.05
UNNAMED,-37.80889514533333,144.92722396166667,0.05
UNNAMED,-37.8088531735,144.926715021,0.05
UNNAMED,-37.808811201666664,144.92620608033332,0.05
UNNAMED,-37.80876922983333,144.92569713966665,0.05
SWALLOW STREET,-37.837688709,144.936282887,0.05
MONTAGUE STREET,-37.829575674,144.949015378,0.05
MONTAGUE STREET,-37.8292672605,144.94872743500002,0.05
SWALLOW STREET,-37.839706482,144.931717789,0.05
SWALLOW STREET,-37.839925394999995,144.93151695199998,0.05
UNNAMED,-37.815295534,144.955662743,0.05
UNNAMED,-37.8155201565,144.9557664075,0.05
LA TROBE STREET,-37.810438736,144.960941945,0.05
NEWTON STREET,-37.79572240899991,144.923234008,0.05
NEWTON STREET,-37.795952755666605,144.922833633,0.05
NEWTON STREET,-37.7961831023333,144.922433258,0.05
PARK STREET,-37.833790882,144.96652789,0.05
PARK STREET,-37.833887482,144.966190725,0.05
AYR STREET,-37.778415165,144.930000471,0.05
AYR STREET,-37.77877567975,144.929941733,0.05
AYR STREET,-37.7791361945,144.929882995,0.05
AYR STREET,-37.77949670925,144.929824257,0.05
CECIL STREET,-37.836525977,144.959387536,0.05
BARAK STREET,-37.777994803,144.94084215,0.05
BARAK STREET,-37.7777200875,144.9411274025,0.05
WHARF ROAD,-37.829765363,144.906053919,0.05
WELLINGTON STREET,-37.787155458,144.931646324,0.05
WELLINGTON STREET,-37.786765835666664,144.931705459,0.05
WELLINGTON STREET,-37.786376213333334,144.93176459400001,0.05
ADAMS STREET,-37.835074032,144.977626598,0.05
ADAMS STREET,-37.8354373265,144.97755177125,0.05
ADAMS STREET,-37.835800621000004,144.97747694449998,0.05
ADAMS STREET,-37.8361639155,144.97740211775,0.05
UNION ROAD,-37.777881403,144.915200632,0.05
THE AVENUE,-37.781555646,144.957427212,0.05
THE AVENUE,-37.781784447,144.9573798055,0.05
RAGLAN STREET,-37.834585264,144.946003201,0.05
RAGLAN STREET,-37.8344149735,144.9457099425,0.05
BUNCLE STREET,-37.789982026,144.942892636,0.05
BUNCLE STREET,-37.790206084999994,144.9426647505,0.05
STURT STREET,-37.830783673,144.965153245,0.05
PARKER STREET,-37.807115497,144.903331348,0.05
PARKER STREET,-37.807236191,144.903740661,0.05
WIGHTMAN STREET,-37.799979232,144.905209632,0.05
WIGHTMAN STREET,-37.800021523,144.90559045999998,0.05
GEORGE STREET,-37.815026818,144.983355067,0.05
GEORGE STREET,-37.8150831315,144.9838621765,0.05
GEORGE STREET,-37.815139445,144.984369286,0.05
GEORGE STREET,-37.815195758499996,144.98487639549998,0.05
KERFERD PLACE,-37.842238683,144.957114442,0.05
KERFERD PLACE,-37.8422582045,144.9575386705,0.05
EVANS STREET,-37.837056442,144.936261495,0.05
COROMANDEL PLACE,-37.812923699,144.969068127,0.05
COROMANDEL PLACE,-37.813235181500005,144.9692112365,0.05
LONSDALE STREET,-37.813113676,144.959420511,0.05
UNNAMED,-37.806064376,144.97434002,0.05
UNNAMED,-37.806234329499944,144.9745571085,0.05
CLARENDON STREET,-37.836886327,144.962360543,0.05
CLARENDON STREET,-37.836626680500004,144.9622409145,0.05
WATERFRONT WAY,-37.810634015,144.939014709,0.05
NEWRY STREET,-37.790017042,144.974225996,0.05
NEWRY STREET,-37.790062335,144.97464580550002,0.05
COLLETT STREET,-37.791539855,144.933216484,0.05
COLLETT STREET,-37.791166816250005,144.93328724625002,0.05
COLLETT STREET,-37.7907937775,144.93335800850002,0.05
COLLETT STREET,-37.79042073875,144.93342877075,0.05
WYLIES LANE,-37.801342591,144.949398487,0.05
WYLIES LANE,-37.801119185000005,144.94932253349998,0.05
LA TROBE STREET,-37.809265197,144.964949374,0.05
LA TROBE STREET,-37.809348114,144.964666369,0.05
MCCORMACK STREET,-37.83911219,144.945246192,0.05
MCCORMACK STREET,-37.83880131633333,144.94553091733334,0.05
MCCORMACK STREET,-37.83849044266667,144.94581564266667,0.05
CHARLES STREET,-37.849468741,144.989082988,0.05
CEMETERY ROAD W,-37.789374449,144.959035308,0.05
UNNAMED,-37.841668543,144.910786723,0.05
UNNAMED,-37.841872721499996,144.91034055400002,0.05
BARKLY STREET,-37.77852226,144.982541716,0.05
BARKLY STREET,-37.7785752476,144.98302428099998,0.05
BARKLY STREET,-37.7786282352,144.98350684599998,0.05
BARKLY STREET,-37.7786812228,144.983989411,0.05
BARKLY STREET,-37.7787342104,144.984471976,0.05
NAPIER STREET,-37.807538154,144.979182516,0.05
NAPIER STREET,-37.807948136,144.97911282799998,0.05
LAMBETH STREET,-37.789025835,144.934534069,0.05
LAMBETH STREET,-37.78939516733333,144.93446422633332,0.05
LAMBETH STREET,-37.78976449966667,144.93439438366667,0.05
TOPE STREET,-37.832055906,144.96386423,0.05
TOPE STREET,-37.831685691333334,144.96369373366667,0.05
TOPE STREET,-37.83131547666667,144.96352323733333,0.05
MONTAGUE STREET,-37.833080221,144.952208495,0.05
ADAMS LANE,-37.840636246,144.94223846,0.05
ADAMS LANE,-37.8403130545,144.9421255555,0.05
SMITH STREET,-37.841994448,144.95123107,0.05
SMITH STREET,-37.8417795075,144.95113265999998,0.05
STOCKMANS WAY,-37.793818823,144.917099611,0.05
ST GEORGES ROAD,-37.781030364,144.985794824,0.05
AGNES STREET,-37.817944084,144.979921044,0.05
AGNES STREET,-37.81771938,144.97995870350002,0.05
PRINCES STREET,-37.835187271,144.942410695,0.05
PRINCES STREET,-37.834988369,144.9427366515,0.05
BAYSIDE AVENUE,-37.821299811,144.91659631,0.05
LITTLE PROVOST STREET,-37.802064783,144.947712578,0.05
LITTLE PROVOST STREET,-37.802008672999996,144.94722045233334,0.05
LITTLE PROVOST STREET,-37.801952563,144.94672832666666,0.05
PYE STREET,-37.836549973,144.916902891,0.05
PYE STREET,-37.836893867,144.9170099795,0.05
CHETWYND PLACE,-37.802862689,144.952203347,0.05
CHETWYND PLACE,-37.802703228,144.952464171,0.05
DARLING STREET,-37.812307615,144.989814686,0.05
DARLING STREET,-37.812684896,144.989750395,0.05
DARLING STREET,-37.813062177,144.98968610400001,0.05
NOTT STREET,-37.835168706,144.943713186,0.05
NOTT STREET,-37.83485706975,144.9440002055,0.05
NOTT STREET,-37.8345454335,144.94428722499998,0.05
NOTT STREET,-37.83423379724999,144.9445742445,0.05
WOOD STREET,-37.797465021,144.946044337,0.05
CANNING STREET,-37.796078797,144.94487484,0.05
FLINDERS LANE,-37.815359926,144.970797384,0.05
STANFORD STREET,-37.777127185,144.902733062,0.05
GARTON STREET,-37.833372011,144.94821851,0.05
GARTON STREET,-37.83348594,144.94775346866666,0.05
GARTON STREET,-37.833599869,144.94728842733335,0.05
PASLEY STREET,-37.844489653,144.984291969,0.05
PASLEY STREET,-37.8440710455,144.98438237599999,0.05
QUEENS PARADE,-37.788996397,144.989420002,0.05
QUEENS PARADE,-37.788855336,144.98976004233333,0.05
QUEENS PARADE,-37.788714275000004,144.9901000826667,0.05
WATSON STREET,-37.775813046,144.958115024,0.05
WATSON STREET,-37.7755867885,144.958158387,0.05
MORAY STREET,-37.838045138,144.965714654,0.05
LITTLE ELGIN STREET,-37.797595346,144.966982564,0.05
MT ALEXANDER ROAD,-37.786376205,144.93942293,0.05
UNNAMED,-37.838392246,144.987062796,0.05
TURNBULL PLACE,-37.814801349,144.956667685,0.05
QUEENS AVENUE,-37.778270457,144.923926042,0.05
QUEENS AVENUE,-37.778603073666666,144.92424270416666,0.05
QUEENS AVENUE,-37.778935690333334,144.92455936633334,0.05
QUEENS AVENUE,-37.779268306999995,144.92487602850002,0.05
QUEENS AVENUE,-37.77960092366666,144.92519269066668,0.05
QUEENS AVENUE,-37.77993354033333,144.92550935283333,0.05
AVIS LANE,-37.794466564,144.947508906,0.05
AVIS LANE,-37.7946666345,144.9476443325,0.05
STATION STREET,-37.831772197,144.946971774,0.05
STATION STREET,-37.83202822366667,144.94655392266665,0.05
STATION STREET,-37.83228425033333,144.94613607133334,0.05
HAIG LANE,-37.825399297,144.959749897,0.05
MCDONALD LANE,-37.805658062,144.96685527,0.05
MCDONALD LANE,-37.8056999,144.96721812250001,0.05
COLONIAL PLACE,-37.790573765,144.922411324,0.05
BOYD STREET,-37.847137805,144.955753051,0.05
BOYD STREET,-37.846872332000004,144.9559732635,0.05
AIRLIE BANK LANE,-37.832915337,144.986358453,0.05
AIRLIE BANK LANE,-37.832494106800006,144.9864440822,0.05
AIRLIE BANK LANE,-37.8320728766,144.9865297114,0.05
AIRLIE BANK LANE,-37.831651646400005,144.9866153406,0.05
AIRLIE BANK LANE,-37.8312304162,144.9867009698,0.05
SCOTCHMER STREET,-37.783001013,144.980981139,0.05
RICHARDSON STREET,-37.842625673,144.949310782,0.05
FERRARS STREET,-37.830067237,144.953605406,0.05
DRYBURGH STREET,-37.7995864,144.944105743,0.05
MERCHANT STREET,-37.819214893,144.943434583,0.05
MORAY STREET,-37.829510775,144.96176867,0.05
MORAY STREET,-37.829788048500006,144.9618966895,0.05
KINGS WAY,-37.833768261,144.968229687,0.05
KINGS WAY,-37.833645069,144.9678481835,0.05
FLEET STREET,-37.804278825,144.975339507,0.05
FLEET STREET,-37.804016776,144.975384578,0.05
MORNANE PLACE,-37.811551102,144.970991788,0.05
MORNANE PLACE,-37.811640513,144.970695082,0.05
BENNETTS LANE,-37.808790299,144.967660593,0.05
BENNETTS LANE,-37.8091414415,144.9678203375,0.05
MERCANTILE PARADE,-37.796741325,144.92146296,0.05
TOORAK ROAD,-37.838596686,144.988607308,0.05
TOORAK ROAD,-37.838555674000006,144.98829912550002,0.05
PRINCES STREET,-37.840019161,144.935828938,0.05
DUNSTAN PARADE,-37.837023031,144.921838486,0.05
DUNSTAN PARADE,-37.8370630962,144.9223069582,0.05
DUNSTAN PARADE,-37.8371031614,144.9227754304,0.05
DUNSTAN PARADE,-37.8371432266,144.9232439026,0.05
DUNSTAN PARADE,-37.8371832918,144.9237123748,0.05
HARPER COURT,-37.839319344,144.93591907,0.05
HARPER COURT,-37.839514933000004,144.9357363245,0.05
CARAVEL LANE,-37.814435342,144.940640861,0.05
CARAVEL LANE,-37.8142962085,144.941006136,0.05
FAIRBAIRN DRIVE,-37.795734667,144.918685837,0.05
FAIRBAIRN DRIVE,-37.795978807,144.918908885,0.05
SMITH STREET,-37.792017918,144.985466456,0.05
WELLINGTON STREET,-37.784958257,144.931973107,0.05
WELLINGTON STREET,-37.785301034999996,144.93192331433335,0.05
WELLINGTON STREET,-37.785643813,144.93187352166666,0.05
COWPER STREET,-37.80471076,144.902838571,0.05
COWPER STREET,-37.80434025774997,144.90301083025,0.05
COWPER STREET,-37.80396975549995,144.90318308949998,0.05
COWPER STREET,-37.80359925324993,144.90335534874998,0.05
FITZGIBBON STREET,-37.794421874,144.956942284,0.05
FITZGIBBON STREET,-37.7940230405,144.9569913915,0.05
MOORE STREET,-37.799519744,144.90348077,0.05
IFFLA STREET,-37.837440789,144.95016496,0.05
IFFLA STREET,-37.8377016425,144.9500401875,0.05
SPEAKMEN STREET,-37.79438672,144.917383856,0.05
SPEAKMEN STREET,-37.794381407,144.9177434705,0.05
OLYMPIC BOULEVARD,-37.823245402,144.977360993,0.05
OLYMPIC BOULEVARD,-37.823268963000004,144.9776994005,0.05
GRAHAM STREET,-37.835853005,144.935128579,0.05
GRAHAM STREET,-37.8361803325,144.93547222450002,0.05
CREMORNE STREET,-37.826633536,144.99086701,0.05
CREMORNE STREET,-37.8262642165,144.990930756,0.05
POWELL STREET,-37.84168648,144.989149976,0.05
CANBERRA PARADE,-37.840257397,144.932903107,0.05
CANBERRA PARADE,-37.840004266,144.933135332,0.05
UNNAMED,-37.835166381,144.914245804,0.05
UNNAMED,-37.83539066516667,144.91472132816665,0.05
UNNAMED,-37.83561494933333,144.91519685233334,0.05
UNNAMED,-37.835839233499996,144.9156723765,0.05
UNNAMED,-37.836063517666666,144.91614790066666,0.05
UNNAMED,-37.836287801833336,144.91662342483335,0.05
HEATHER STREET,-37.833047994,144.965424286,0.05
HEATHER STREET,-37.833409878333335,144.96522349366666,0.05
HEATHER STREET,-37.833771762666665,144.96502270133334,0.05
ST GEORGES ROAD,-37.791351451,144.976276867,0.05
PALMER STREET,-37.804205592,144.974656491,0.05
PALMER STREET,-37.8041614985,144.9742453805,0.05
WATERVIEW WALK,-37.818943365,144.946901742,0.05
WATERVIEW WALK,-37.819153667500004,144.94714657650002,0.05
GREEVES STREET,-37.800185407,144.981624206,0.05
GREEVES STREET,-37.800215760499995,144.9819104975,0.05
BRUNTON AVENUE,-37.82139034,144.983360741,0.05
BRUNTON AVENUE,-37.821590111999996,144.9837430165,0.05
LONSDALE STREET,-37.815136675,144.952340931,0.05
LONSDALE STREET,-37.815034395333335,144.95269856433333,0.05
LONSDALE STREET,-37.814932115666664,144.95305619766668,0.05
GOLDEN FLEECE ALLEY,-37.812310338,144.968539675,0.05
PARK STREET,-37.78058041,144.981241715,0.05
PARK STREET,-37.7805446645,144.98094248450002,0.05
SPRING STREET N,-37.835273566,144.94447059,0.05
SPRING STREET N,-37.8354494475,144.94477051500002,0.05
LANG STREET,-37.841011956,144.985980623,0.05
RAFFA PLACE,-37.797660689,144.968123536,0.05
CECIL STREET,-37.837610025,144.95988567,0.05
CECIL STREET,-37.837856719,144.95999902850002,0.05
FITZROY STREET,-37.796632259,144.977661942,0.05
FITZROY STREET,-37.797029448,144.97759516600001,0.05
MORAY STREET,-37.828955777,144.96151243,0.05
MORAY STREET,-37.829233276,144.96164055,0.05
DALLAS BROOKS DRIVE,-37.829115645,144.976034199,0.05
DALLAS BROOKS DRIVE,-37.829349209,144.97631716933333,0.05
DALLAS BROOKS DRIVE,-37.829582773,144.97660013966666,0.05
BRUNSWICK STREET,-37.790675214,144.979765172,0.05
BRUNSWICK STREET,-37.79098664,144.979711797,0.05
BRUNSWICK STREET,-37.791298065999996,144.979658422,0.05
MOOLTAN STREET,-37.78290233599989,144.937329639,0.05
GEORGE STREET,-37.797905605,144.982014312,0.05
GEORGE STREET,-37.7983041115,144.98194588249999,0.05
SALMON STREET,-37.832792535,144.924295216,0.05
SALMON STREET,-37.83315794033334,144.92441020533332,0.05
SALMON STREET,-37.83352334566667,144.92452519466667,0.05
SALMON STREET,-37.833888751,144.924640184,0.05
SALMON STREET,-37.83425415633333,144.92475517333332,0.05
SALMON STREET,-37.83461956166666,144.92487016266668,0.05
BOURKE STREET,-37.811863867,144.971324914,0.05
ERSKINE LANE,-37.795038017,144.946478265,0.05
ERSKINE LANE,-37.794648793,144.94654786966666,0.05
ERSKINE LANE,-37.794259569000005,144.94661747433332,0.05
PALMER STREET,-37.799579234,144.990322999,0.05
PALMER STREET,-37.7998767673333,144.99027250966665,0.05
PALMER STREET,-37.800174300666605,144.99022202033333,0.05
HEAPE COURT,-37.811774214,144.96132856,0.05
LITTLE LONSDALE STREET,-37.80973781,144.967144789,0.05
QUEENS LANE,-37.848005737,144.978520564,0.05
QUEENS LANE,-37.848420509166665,144.97867170333333,0.05
QUEENS LANE,-37.848835281333336,144.97882284266666,0.05
QUEENS LANE,-37.8492500535,144.978973982,0.05
QUEENS LANE,-37.849664825666665,144.97912512133334,0.05
QUEENS LANE,-37.850079597833336,144.97927626066667,0.05
LYNCH STREET,-37.796693652,144.903986144,0.05
LYNCH STREET,-37.796725006,144.904278595,0.05
WELLINGTON PARADE S,-37.81679396,144.982068635,0.05
WELLINGTON PARADE S,-37.816756387,144.9817061295,0.05
GRACIE STREET,-37.797081446,144.938787019,0.05
GRACIE STREET,-37.79684632466667,144.93918057933334,0.05
GRACIE STREET,-37.796611203333335,144.93957413966666,0.05
LEONARD STREET,-37.787706673,144.959036655,0.05
PERTH STREET,-37.849135656,144.987538205,0.05
IFFLA STREET,-37.836956572,144.950396596,0.05
IFFLA STREET,-37.837198680499995,144.95028077799998,0.05
COUNCIL STREET,-37.792402687,144.985400211,0.05
COUNCIL STREET,-37.7924583205,144.9859024975,0.05
EADES PLACE,-37.806851007,144.95132501,0.05
EADES PLACE,-37.80653241033333,144.95118323066666,0.05
EADES PLACE,-37.806213813666666,144.95104145133334,0.05
PARK STREET,-37.833173496,144.968682504,0.05
PARK STREET,-37.833279373500005,144.9683116745,0.05
FAWKNER STREET,-37.841675882,144.98584472,0.05
FLINDERS LANE,-37.81611671,144.96822379,0.05
LOTHIAN STREET,-37.804599725,144.944190461,0.05
LOTHIAN STREET,-37.804362437500004,144.9442331635,0.05
THOMPSON STREET,-37.793195648,144.934478839,0.05
THOMPSON STREET,-37.79282251675,144.93454606575,0.05
THOMPSON STREET,-37.7924493855,144.9346132925,0.05
THOMPSON STREET,-37.79207625425,144.93468051925,0.05
BRUNSWICK PLACE,-37.803562408,144.976470314,0.05
BRUNSWICK PLACE,-37.8035920345,144.976781514,0.05
BLOCK PLACE,-37.815272354,144.964319211,0.05
HEAPE COURT,-37.811904554,144.961387663,0.05
MACKENZIE STREET,-37.807454752,144.967021397,0.05
BOURKE STREET,-37.817886401,144.950556296,0.05
PARK STREET,-37.775968482,144.943032181,0.05
PARK STREET,-37.77590129157143,144.94247632171428,0.05
PARK STREET,-37.77583410114286,144.94192046242858,0.05
PARK STREET,-37.77576691071429,144.94136460314286,0.05
PARK STREET,-37.775699720285715,144.94080874385716,0.05
PARK STREET,-37.77563252985714,144.94025288457144,0.05
PARK STREET,-37.775565339428574,144.93969702528574,0.05
ERROL STREET,-37.805147418,144.949343985,0.05
ERROL STREET,-37.805453551999996,144.94939060066667,0.05
ERROL STREET,-37.805759686,144.94943721633334,0.05
JOHNSTON STREET,-37.798069792,144.97596914,0.05
JOHNSTON STREET,-37.798120469666664,144.97644220333333,0.05
JOHNSTON STREET,-37.798171147333335,144.97691526666665,0.05
PARK STREET,-37.836456854,144.957314186,0.05
PARK STREET,-37.8363420185,144.957712872,0.05
KURNEH PLACE,-37.833913968,144.985010548,0.05
KURNEH PLACE,-37.834147129,144.9846685155,0.05
EAST STREET,-37.776357638,144.927919241,0.05
EAST STREET,-37.776802519499995,144.927842811,0.05
ROTHWELL STREET,-37.775086896,144.920072372,0.05
ROTHWELL STREET,-37.7753674475,144.9200266975,0.05
JASMINE COURT,-37.799351105,144.944580616,0.05
STEWART PLACE,-37.822881554,144.989740122,0.05
STEWART PLACE,-37.823231026,144.98969494649998,0.05
VICTORIA STREET,-37.805291959,144.950731155,0.05
VICTORIA STREET,-37.80534746433334,144.95122185666668,0.05
VICTORIA STREET,-37.805402969666666,144.95171255833333,0.05
DIGITAL DRIVE,-37.813640826,144.946078312,0.05
DIGITAL DRIVE,-37.81391030933333,144.94635881633334,0.05
DIGITAL DRIVE,-37.814179792666664,144.94663932066666,0.05
LEICESTER PLACE,-37.802513218,144.960594544,0.05
AIRLIE BANK LANE,-37.83397129,144.986143781,0.05
AIRLIE BANK LANE,-37.833619305666666,144.98621533833335,0.05
AIRLIE BANK LANE,-37.83326732133334,144.98628689566667,0.05
MATER STREET,-37.795664777,144.987949964,0.05
MATER STREET,-37.795624678500005,144.98756836799998,0.05
PORTVIEW SQUARE,-37.841549768,144.936656339,0.05
PORTVIEW SQUARE,-37.841203977,144.9369681905,0.05
PALMER STREET,-37.804224452,144.974832386,0.05
FLEMINGTON ROAD,-37.790388436,144.943173674,0.05
WILLIAM STREET,-37.806922896,144.954202741,0.05
WILLIAM STREET,-37.80723554366667,144.954347905,0.05
WILLIAM STREET,-37.80754819133333,144.954493069,0.05
FINLAY STREET,-37.843319434,144.956193588,0.05
FINLAY STREET,-37.843228696500006,144.95650749549998,0.05
LITTLE BOURKE STREET,-37.810540544,144.972019984,0.05
CHARLES STREET,-37.817629595,144.981183844,0.05
CHARLES STREET,-37.817857101,144.981143927,0.05
JAGEURS LANE,-37.793663916,144.957550508,0.05
JAGEURS LANE,-37.7934385015,144.957578384,0.05
LANGFORD STREET,-37.798378002,144.937119009,0.05
LANGFORD STREET,-37.798783945,144.93723179833333,0.05
LANGFORD STREET,-37.799189888,144.93734458766667,0.05
POOLMAN STREET,-37.836557224,144.932194479,0.05
POOLMAN STREET,-37.8368997995,144.93252891650002,0.05
LYGON STREET,-37.777242237,144.970848588,0.05
LYGON STREET,-37.776985483000004,144.9708858015,0.05
BOUNDARY STREET,-37.827837816,144.942530416,0.05
BOUNDARY STREET,-37.828125283999995,144.94286307975,0.05
BOUNDARY STREET,-37.828412752,144.94319574349998,0.05
BOUNDARY STREET,-37.82870022,144.94352840725,0.05
CARSON PLACE,-37.815313354,144.965285792,0.05
CARSON PLACE,-37.815074726,144.9651254785,0.05
LORIMER STREET,-37.824569713,144.943141784,0.05
ROSE STREET,-37.796078048,144.980067948,0.05
ROSE STREET,-37.796133495,144.980590636,0.05
REED LANE,-37.845904896,144.947893173,0.05
REED LANE,-37.84614171449995,144.9483367295,0.05
EPSOM ROAD,-37.792271469,144.925927189,0.05
EPSOM ROAD,-37.792589468,144.92622785150002,0.05
LITTLE BOURKE STREET,-37.812116913,144.966647783,0.05
BRUNSWICK STREET N,-37.779486447,144.98204509,0.05
BRUNSWICK STREET N,-37.779779932,144.98199427600002,0.05
SWAN STREET,-37.82475463,144.989896222,0.05
SWAN STREET,-37.82480687333334,144.990318903,0.05
